Date	Time	Depth	Temp
2012-02-26	09:22	36	14.5
2012-02-26	09:23	37	14.5
2012-03-07	12:39	0	16.1
2012-03-07	12:39	1	15.0
2012-03-07	12:40	2	14.6
2012-03-07	12:40	3	14.5
2012-03-07	12:40	4	14.5
2012-03-07	12:40	5	14.4
2012-03-07	12:40	6	14.4
2012-03-07	12:40	7	14.4
2012-03-07	12:40	8	14.4
2012-03-07	12:40	9	14.4
2012-03-07	12:40	10	14.3
2012-03-07	12:40	11	14.3
2012-03-07	12:40	12	14.2
2012-03-07	12:40	13	14.2
2012-03-07	12:40	14	14.2
2012-03-07	12:40	15	14.2
2012-03-07	12:41	16	14.2
2012-03-07	12:41	17	14.2
2012-03-07	12:41	18	14.2
2012-03-07	12:41	19	14.2
2012-03-07	12:41	20	14.2
2012-03-07	12:41	21	14.2
2012-03-07	12:41	22	14.2
2012-03-07	12:41	23	14.2
2012-03-07	12:41	24	14.2
2012-03-07	12:41	25	14.2
2012-03-07	12:41	26	14.2
2012-03-07	12:41	27	14.2
2012-03-07	12:41	28	14.2
2012-03-07	12:41	29	14.2
2012-03-07	12:41	30	14.2
2012-03-07	12:41	31	14.2
2012-03-07	12:41	32	14.2
2012-03-07	12:41	33	14.2
2012-03-07	12:41	34	14.2
2012-03-07	12:41	35	14.2
2012-03-07	12:41	36	14.2
2012-03-07	12:41	37	14.2
2012-03-07	12:41	38	14.2
2012-03-11	09:15	0	17.3
2012-03-11	09:15	1	17.1
2012-03-11	09:15	2	17.1
2012-03-11	09:16	3	17.0
2012-03-11	09:16	4	16.8
2012-03-11	09:16	5	16.0
2012-03-11	09:16	6	15.6
2012-03-11	09:16	7	15.1
2012-03-11	09:16	8	14.7
2012-03-11	09:16	9	14.5
2012-03-11	09:16	10	14.4
2012-03-11	09:16	11	14.3
2012-03-11	09:16	12	14.3
2012-03-11	09:16	13	14.3
2012-03-11	09:16	14	14.3
2012-03-11	09:16	15	14.3
2012-03-11	09:16	16	14.3
2012-03-11	09:17	17	14.3
2012-03-11	09:17	18	14.3
2012-03-11	09:17	19	14.3
2012-03-11	09:17	20	14.3
2012-03-11	09:17	21	14.3
2012-03-11	09:17	22	14.3
2012-03-11	09:17	23	14.3
2012-03-11	09:17	24	14.3
2012-03-11	09:17	25	14.3
2012-03-11	09:17	26	14.3
2012-03-11	09:17	27	14.3
2012-03-11	09:17	28	14.3
2012-03-11	09:18	29	14.3
2012-03-11	09:18	30	14.3
2012-03-11	09:18	31	14.3
2012-03-11	09:18	32	14.3
2012-03-11	09:18	33	14.3
2012-03-11	09:18	34	14.3
2012-03-11	09:18	35	14.3
2012-03-11	09:18	36	14.3
2012-03-11	09:18	37	14.3
2012-03-18	10:25	0	15.5
2012-03-18	10:25	1	15.5
2012-03-18	10:25	2	15.3
2012-03-18	10:25	3	15.2
2012-03-18	10:25	4	15.1
2012-03-18	10:25	5	15.0
2012-03-18	10:25	6	15.0
2012-03-18	10:25	7	15.0
2012-03-18	10:25	8	15.0
2012-03-18	10:25	9	15.0
2012-03-18	10:25	10	15.0
2012-03-18	10:25	11	15.0
2012-03-18	10:26	12	15.0
2012-03-18	10:26	13	15.0
2012-03-18	10:26	14	14.9
2012-03-18	10:26	15	14.9
2012-03-18	10:26	16	14.9
2012-03-18	10:26	17	14.9
2012-03-18	10:26	18	14.9
2012-03-18	10:26	19	14.9
2012-03-18	10:26	20	14.8
2012-03-18	10:26	21	14.7
2012-03-18	10:26	22	14.4
2012-03-18	10:26	23	14.3
2012-03-18	10:26	24	14.3
2012-03-18	10:26	25	14.3
2012-03-18	10:26	26	14.3
2012-03-18	10:26	27	14.3
2012-03-18	10:26	28	14.3
2012-03-18	10:27	29	14.3
2012-03-18	10:27	30	14.3
2012-03-18	10:27	31	14.3
2012-03-18	10:27	32	14.3
2012-03-18	10:27	33	14.3
2012-03-18	10:27	34	14.3
2012-03-18	10:27	35	14.3
2012-03-18	10:27	36	14.3
2012-03-18	10:27	37	14.3
2012-03-18	10:27	38	14.2
2012-03-25	09:45	0	19.0
2012-03-25	09:52	1	18.5
2012-03-25	09:52	2	17.7
2012-03-25	09:52	3	16.1
2012-03-25	09:52	4	15.4
2012-03-25	09:52	5	15.3
2012-03-25	09:52	6	15.3
2012-03-25	09:52	7	15.2
2012-03-25	09:52	8	15.1
2012-03-25	09:52	9	15.0
2012-03-25	09:52	10	15.0
2012-03-25	09:52	11	14.9
2012-03-25	09:52	12	14.9
2012-03-25	09:53	13	14.9
2012-03-25	09:53	14	14.8
2012-03-25	09:53	15	14.8
2012-03-25	09:53	16	14.8
2012-03-25	09:53	17	14.8
2012-03-25	09:53	18	14.8
2012-03-25	09:53	19	14.8
2012-03-25	09:53	20	14.8
2012-03-25	09:53	21	14.8
2012-03-25	09:53	22	14.8
2012-03-25	09:53	23	14.7
2012-03-25	09:53	24	14.7
2012-03-25	09:53	25	14.7
2012-03-25	09:53	26	14.7
2012-03-25	09:53	27	14.7
2012-03-25	09:53	28	14.7
2012-03-25	09:53	29	14.6
2012-03-25	09:53	30	14.6
2012-03-25	09:53	31	14.6
2012-03-25	09:53	32	14.5
2012-03-25	09:53	33	14.4
2012-03-25	09:53	34	14.3
2012-03-25	09:53	35	14.3
2012-03-25	09:53	36	14.3
2012-03-25	09:53	37	14.3
2012-03-25	09:53	38	14.3
2012-04-01	08:22	0	17.1
2012-04-01	08:23	1	17.0
2012-04-01	08:23	2	16.9
2012-04-01	08:23	3	16.6
2012-04-01	08:23	4	16.5
2012-04-01	08:23	5	16.4
2012-04-01	08:23	6	16.3
2012-04-01	08:23	7	16.2
2012-04-01	08:23	8	16.1
2012-04-01	08:23	9	16.1
2012-04-01	08:23	10	16.0
2012-04-01	08:24	11	15.7
2012-04-01	08:24	12	15.6
2012-04-01	08:24	13	15.5
2012-04-01	08:24	14	15.5
2012-04-01	08:24	15	15.3
2012-04-01	08:24	16	14.9
2012-04-01	08:24	17	14.8
2012-04-01	08:24	18	14.8
2012-04-01	08:24	19	14.8
2012-04-01	08:24	20	14.8
2012-04-01	08:24	21	14.8
2012-04-01	08:24	22	14.7
2012-04-01	08:25	23	14.7
2012-04-01	08:25	24	14.7
2012-04-01	08:25	25	14.7
2012-04-01	08:25	26	14.7
2012-04-01	08:25	27	14.7
2012-04-01	08:25	28	14.6
2012-04-01	08:25	29	14.6
2012-04-01	08:25	30	14.6
2012-04-01	08:25	31	14.6
2012-04-01	08:25	32	14.6
2012-04-01	08:25	33	14.6
2012-04-01	08:25	34	14.6
2012-04-01	08:25	35	14.6
2012-04-01	08:25	36	14.5
2012-04-01	08:25	37	14.5
2012-04-01	08:26	38	14.5
2012-04-15	09:59	0	21.6
2012-04-15	10:00	1	21.3
2012-04-15	10:00	2	20.9
2012-04-15	10:00	3	20.2
2012-04-15	10:00	4	20.1
2012-04-15	10:00	5	19.6
2012-04-15	10:00	6	19.1
2012-04-15	10:00	7	18.7
2012-04-15	10:00	8	17.8
2012-04-15	10:00	9	17.2
2012-04-15	10:00	10	17.0
2012-04-15	10:00	11	16.6
2012-04-15	10:01	12	16.0
2012-04-15	10:01	13	15.9
2012-04-15	10:01	14	15.8
2012-04-15	10:01	15	15.7
2012-04-15	10:01	16	15.5
2012-04-15	10:01	17	15.2
2012-04-15	10:01	18	15.0
2012-04-15	10:01	19	14.9
2012-04-15	10:01	20	14.9
2012-04-15	10:01	21	14.8
2012-04-15	10:01	22	14.8
2012-04-15	10:01	23	14.8
2012-04-15	10:01	24	14.7
2012-04-15	10:01	25	14.7
2012-04-15	10:01	26	14.7
2012-04-15	10:01	27	14.7
2012-04-15	10:01	28	14.7
2012-04-15	10:01	29	14.7
2012-04-15	10:01	30	14.7
2012-04-15	10:01	31	14.6
2012-04-15	10:01	32	14.6
2012-04-15	10:01	33	14.6
2012-04-15	10:02	34	14.6
2012-04-15	10:03	35	14.6
2012-04-15	10:03	36	14.6
2012-04-15	10:03	37	14.6
2012-04-15	10:03	38	14.5
2012-04-22	09:52	0	21.4
2012-04-22	09:52	1	21.1
2012-04-22	09:52	2	20.6
2012-04-22	09:52	3	20.4
2012-04-22	09:52	4	20.3
2012-04-22	09:52	5	20.0
2012-04-22	09:52	6	19.7
2012-04-22	09:53	7	19.5
2012-04-22	09:53	8	19.1
2012-04-22	09:53	9	18.8
2012-04-22	09:53	10	18.6
2012-04-22	09:53	11	18.2
2012-04-22	09:53	12	18.0
2012-04-22	09:53	13	17.8
2012-04-22	09:53	14	16.8
2012-04-22	09:53	15	16.2
2012-04-22	09:53	16	15.5
2012-04-22	09:53	17	15.1
2012-04-22	09:53	18	15.1
2012-04-22	09:53	19	15.0
2012-04-22	09:54	20	15.0
2012-04-22	09:54	21	15.0
2012-04-22	09:54	22	15.0
2012-04-22	09:54	23	15.0
2012-04-22	09:54	24	14.9
2012-04-22	09:54	25	14.9
2012-04-22	09:54	26	14.9
2012-04-22	09:54	27	14.9
2012-04-22	09:54	28	14.8
2012-04-22	09:54	29	14.8
2012-04-22	09:54	30	14.8
2012-04-22	09:54	31	14.7
2012-04-22	09:54	32	14.7
2012-04-22	09:55	33	14.7
2012-04-22	09:55	34	14.7
2012-04-22	09:55	35	14.6
2012-04-22	09:55	36	14.6
2012-04-29	09:14	0	22.3
2012-04-29	09:15	1	22.2
2012-04-29	09:15	2	21.9
2012-04-29	09:15	3	21.8
2012-04-29	09:15	4	21.8
2012-04-29	09:15	5	21.8
2012-04-29	09:15	6	21.5
2012-04-29	09:15	7	21.2
2012-04-29	09:15	8	21.2
2012-04-29	09:15	9	21.1
2012-04-29	09:15	10	20.3
2012-04-29	09:15	11	19.4
2012-04-29	09:15	12	18.8
2012-04-29	09:16	13	18.2
2012-04-29	09:16	14	17.1
2012-04-29	09:16	15	16.5
2012-04-29	09:16	16	15.9
2012-04-29	09:16	17	15.6
2012-04-29	09:16	18	15.3
2012-04-29	09:16	19	15.0
2012-04-29	09:16	20	14.9
2012-04-29	09:16	21	14.9
2012-04-29	09:16	22	14.8
2012-04-29	09:16	23	14.8
2012-04-29	09:16	24	14.8
2012-04-29	09:16	25	14.7
2012-04-29	09:16	26	14.7
2012-04-29	09:16	27	14.7
2012-04-29	09:16	28	14.7
2012-04-29	09:16	29	14.7
2012-04-29	09:16	30	14.7
2012-04-29	09:16	31	14.7
2012-04-29	09:16	32	14.7
2012-04-29	09:17	33	14.7
2012-04-29	09:17	34	14.7
2012-04-29	09:17	35	14.7
2012-04-29	09:17	36	14.7
2012-04-29	09:17	37	14.6
2012-04-29	09:17	38	14.6
2012-04-29	09:17	39	14.6
2012-05-06	09:06	0	23.5
2012-05-06	09:06	1	23.0
2012-05-06	09:07	2	22.6
2012-05-06	09:07	3	22.6
2012-05-06	09:07	4	22.5
2012-05-06	09:07	5	22.5
2012-05-06	09:08	6	22.1
2012-05-06	09:08	7	21.9
2012-05-06	09:08	8	21.2
2012-05-06	09:09	9	20.2
2012-05-06	09:09	10	19.6
2012-05-06	09:09	11	19.1
2012-05-06	09:09	12	18.8
2012-05-06	09:09	13	18.2
2012-05-06	09:09	14	17.8
2012-05-06	09:09	15	17.5
2012-05-06	09:10	16	16.9
2012-05-06	09:10	17	16.3
2012-05-06	09:10	18	15.9
2012-05-06	09:10	19	15.3
2012-05-06	09:10	20	15.1
2012-05-06	09:10	21	14.9
2012-05-06	09:10	22	14.8
2012-05-06	09:10	23	14.8
2012-05-06	09:11	24	14.8
2012-05-06	09:11	25	14.7
2012-05-06	09:11	26	14.7
2012-05-06	09:11	27	14.7
2012-05-06	09:11	28	14.7
2012-05-06	09:12	29	14.7
2012-05-06	09:12	30	14.7
2012-05-06	09:12	31	14.7
2012-05-06	09:12	32	14.7
2012-05-06	09:12	33	14.7
2012-05-06	09:12	34	14.7
2012-05-06	09:12	35	14.7
2012-05-06	09:13	36	14.7
2012-05-06	09:13	37	14.7
2012-05-06	09:13	38	14.7
2012-05-08	09:52	0	23.3
2012-05-08	09:53	1	22.9
2012-05-08	09:53	2	22.4
2012-05-08	09:53	3	22.1
2012-05-08	09:53	4	21.8
2012-05-08	09:53	5	21.7
2012-05-08	09:53	6	21.7
2012-05-08	09:54	7	21.6
2012-05-08	09:54	8	21.6
2012-05-08	09:54	9	21.5
2012-05-08	09:54	10	20.7
2012-05-08	09:54	11	19.7
2012-05-08	09:54	12	19.3
2012-05-08	09:54	13	18.7
2012-05-08	09:54	14	17.5
2012-05-08	09:54	15	16.4
2012-05-08	09:54	16	16.1
2012-05-08	09:54	17	15.7
2012-05-08	09:54	18	15.4
2012-05-08	09:54	19	15.3
2012-05-08	09:54	20	15.2
2012-05-08	09:54	21	15.1
2012-05-08	09:55	22	15.0
2012-05-08	09:55	23	14.9
2012-05-08	09:55	24	14.9
2012-05-08	09:55	25	14.8
2012-05-08	09:55	26	14.8
2012-05-08	09:55	27	14.7
2012-05-08	09:55	28	14.7
2012-05-08	09:55	29	14.7
2012-05-08	09:55	30	14.7
2012-05-08	09:55	31	14.7
2012-05-08	09:55	32	14.7
2012-05-08	09:55	33	14.7
2012-05-08	09:55	34	14.7
2012-05-08	09:55	35	14.7
2012-05-08	09:55	36	14.7
2012-05-08	09:55	37	14.7
2012-05-08	09:55	38	14.7
2012-05-13	09:33	0	24.7
2012-05-13	09:34	1	24.9
2012-05-13	09:34	2	24.1
2012-05-13	09:34	3	23.8
2012-05-13	09:34	4	23.6
2012-05-13	09:34	5	23.5
2012-05-13	09:34	6	23.4
2012-05-13	09:34	7	23.4
2012-05-13	09:35	8	23.3
2012-05-13	09:35	9	23.3
2012-05-13	09:35	10	21.7
2012-05-13	09:35	11	19.9
2012-05-13	09:35	12	19.5
2012-05-13	09:35	13	18.8
2012-05-13	09:35	14	17.8
2012-05-13	09:35	15	17.0
2012-05-13	09:35	16	16.3
2012-05-13	09:35	17	15.6
2012-05-13	09:35	18	15.4
2012-05-13	09:35	19	15.2
2012-05-13	09:35	20	15.1
2012-05-13	09:35	21	14.9
2012-05-13	09:35	22	14.9
2012-05-13	09:35	23	14.8
2012-05-13	09:35	24	14.8
2012-05-13	09:35	25	14.7
2012-05-13	09:36	26	14.7
2012-05-13	09:36	27	14.7
2012-05-13	09:36	28	14.7
2012-05-13	09:36	29	14.7
2012-05-13	09:36	30	14.7
2012-05-13	09:36	31	14.7
2012-05-13	09:36	32	14.7
2012-05-13	09:36	33	14.7
2012-05-13	09:36	34	14.7
2012-05-13	09:36	35	14.7
2012-05-13	09:36	36	14.7
2012-05-13	09:36	37	14.6
2012-05-13	09:36	38	14.6
2012-05-20	09:50	0	24.6
2012-05-20	09:50	1	24.7
2012-05-20	09:56	2	24.7
2012-05-20	09:56	3	24.5
2012-05-20	09:56	4	24.4
2012-05-20	09:56	5	24.3
2012-05-20	09:56	6	24.2
2012-05-20	09:56	7	24.1
2012-05-20	09:56	8	24.1
2012-05-20	09:56	9	24.0
2012-05-20	09:56	10	23.8
2012-05-20	09:56	11	22.5
2012-05-20	09:57	12	20.6
2012-05-20	09:57	13	18.0
2012-05-20	09:57	14	17.2
2012-05-20	09:57	15	16.7
2012-05-20	09:57	16	16.4
2012-05-20	09:57	17	16.2
2012-05-20	09:57	18	15.9
2012-05-20	09:57	19	15.5
2012-05-20	09:57	20	15.5
2012-05-20	09:57	21	15.4
2012-05-20	09:57	22	15.2
2012-05-20	09:57	23	15.1
2012-05-20	09:57	24	15.0
2012-05-20	09:57	25	14.9
2012-05-20	09:58	26	14.8
2012-05-20	09:58	27	14.8
2012-05-20	09:58	28	14.7
2012-05-20	09:58	29	14.7
2012-05-20	09:58	30	14.7
2012-05-20	09:58	31	14.7
2012-05-20	09:58	32	14.7
2012-05-20	09:58	33	14.7
2012-05-20	09:58	34	14.7
2012-05-20	09:58	35	14.7
2012-05-20	09:58	36	14.7
2012-05-20	09:58	37	14.7
2012-05-20	09:58	38	14.7
2012-05-28	09:30	0	24.3
2012-05-28	09:44	1	24.3
2012-05-28	09:44	2	24.2
2012-05-28	09:44	3	24.2
2012-05-28	09:44	4	24.1
2012-05-28	09:44	5	24.1
2012-05-28	09:44	6	24.1
2012-05-28	09:44	7	24.0
2012-05-28	09:44	8	24.0
2012-05-28	09:44	9	23.7
2012-05-28	09:44	10	23.2
2012-05-28	09:44	11	23.0
2012-05-28	09:45	12	22.7
2012-05-28	09:45	13	21.8
2012-05-28	09:45	14	18.9
2012-05-28	09:45	15	17.4
2012-05-28	09:45	16	17.0
2012-05-28	09:45	17	16.6
2012-05-28	09:45	18	16.3
2012-05-28	09:45	19	15.8
2012-05-28	09:45	20	15.5
2012-05-28	09:45	21	15.2
2012-05-28	09:45	22	15.2
2012-05-28	09:45	23	15.0
2012-05-28	09:45	24	15.0
2012-05-28	09:45	25	14.9
2012-05-28	09:45	26	14.9
2012-05-28	09:45	27	14.9
2012-05-28	09:45	28	14.8
2012-05-28	09:45	29	14.8
2012-05-28	09:45	30	14.8
2012-05-28	09:45	31	14.8
2012-05-28	09:45	32	14.8
2012-05-28	09:45	33	14.8
2012-05-28	09:45	34	14.7
2012-05-28	09:45	35	14.7
2012-05-28	09:45	36	14.7
2012-05-28	09:45	37	14.7
2012-05-28	09:45	38	14.7
2012-06-03	09:26	0	25.2
2012-06-03	09:31	1	25.1
2012-06-03	09:31	2	25.1
2012-06-03	09:31	3	25.0
2012-06-03	09:31	4	25.0
2012-06-03	09:32	5	25.0
2012-06-03	09:32	6	24.9
2012-06-03	09:32	7	24.8
2012-06-03	09:32	8	24.5
2012-06-03	09:32	9	24.2
2012-06-03	09:32	10	23.6
2012-06-03	09:32	11	22.9
2012-06-03	09:32	12	22.2
2012-06-03	09:32	13	21.1
2012-06-03	09:32	14	20.4
2012-06-03	09:32	15	19.2
2012-06-03	09:32	16	18.2
2012-06-03	09:32	17	17.5
2012-06-03	09:32	18	16.8
2012-06-03	09:32	19	16.3
2012-06-03	09:33	20	15.8
2012-06-03	09:33	21	15.4
2012-06-03	09:33	22	15.2
2012-06-03	09:33	23	15.2
2012-06-03	09:33	24	15.1
2012-06-03	09:33	25	14.9
2012-06-03	09:33	26	14.8
2012-06-03	09:33	27	14.8
2012-06-03	09:33	28	14.8
2012-06-03	09:34	29	14.8
2012-06-03	09:34	30	14.8
2012-06-03	09:34	31	14.8
2012-06-03	09:34	32	14.8
2012-06-03	09:34	33	14.8
2012-06-03	09:34	34	14.8
2012-06-03	09:34	35	14.8
2012-06-03	09:34	36	14.8
2012-06-03	09:34	37	14.8
2012-06-03	09:34	38	14.8
2012-06-10	09:33	0	26.1
2012-06-10	09:33	1	26.0
2012-06-10	09:37	2	25.9
2012-06-10	09:37	3	25.8
2012-06-10	09:37	4	25.8
2012-06-10	09:37	5	25.6
2012-06-10	09:37	6	25.5
2012-06-10	09:37	7	25.4
2012-06-10	09:37	8	25.3
2012-06-10	09:37	9	25.3
2012-06-10	09:37	10	25.3
2012-06-10	09:37	11	24.7
2012-06-10	09:37	12	24.3
2012-06-10	09:37	13	24.0
2012-06-10	09:37	14	21.7
2012-06-10	09:37	15	20.9
2012-06-10	09:37	16	20.2
2012-06-10	09:37	17	18.1
2012-06-10	09:37	18	17.2
2012-06-10	09:37	19	16.7
2012-06-10	09:37	20	16.2
2012-06-10	09:37	21	16.0
2012-06-10	09:37	22	15.7
2012-06-10	09:37	23	15.4
2012-06-10	09:37	24	15.3
2012-06-10	09:37	25	15.2
2012-06-10	09:38	26	15.1
2012-06-10	09:38	27	14.9
2012-06-10	09:38	28	14.8
2012-06-10	09:38	29	14.8
2012-06-10	09:38	30	14.8
2012-06-10	09:38	31	14.8
2012-06-10	09:38	32	14.8
2012-06-10	09:38	33	14.7
2012-06-10	09:38	34	14.7
2012-06-10	09:38	35	14.7
2012-06-10	09:38	36	14.7
2012-06-10	09:38	37	14.7
2012-06-10	09:38	38	14.7
2012-06-17	10:11	0	27.9
2012-06-17	10:11	1	27.5
2012-06-17	10:11	2	27.2
2012-06-17	10:11	3	27.1
2012-06-17	10:11	4	27.0
2012-06-17	10:11	5	27.0
2012-06-17	10:11	6	27.0
2012-06-17	10:11	7	27.0
2012-06-17	10:12	8	27.0
2012-06-17	10:12	9	26.9
2012-06-17	10:12	10	26.5
2012-06-17	10:12	11	24.8
2012-06-17	10:12	12	24.5
2012-06-17	10:12	13	24.3
2012-06-17	10:12	14	23.7
2012-06-17	10:12	15	22.6
2012-06-17	10:12	16	20.7
2012-06-17	10:12	17	18.6
2012-06-17	10:12	18	16.5
2012-06-17	10:12	19	16.0
2012-06-17	10:12	20	15.9
2012-06-17	10:12	21	15.8
2012-06-17	10:12	22	15.6
2012-06-17	10:12	23	15.4
2012-06-17	10:12	24	15.3
2012-06-17	10:13	25	15.2
2012-06-17	10:13	26	15.1
2012-06-17	10:13	27	15.0
2012-06-17	10:13	28	14.9
2012-06-17	10:13	29	14.9
2012-06-17	10:13	30	14.8
2012-06-17	10:13	31	14.8
2012-06-17	10:13	32	14.8
2012-06-17	10:13	33	14.8
2012-06-17	10:13	34	14.8
2012-06-17	10:13	35	14.8
2012-06-17	10:13	36	14.8
2012-06-17	10:13	37	14.8
2012-06-17	10:13	38	14.8
2012-06-24	09:27	0	28.4
2012-06-24	09:27	1	28.4
2012-06-24	10:07	2	28.3
2012-06-24	10:07	3	28.2
2012-06-24	10:07	4	28.1
2012-06-24	10:07	5	28.1
2012-06-24	10:07	6	28.1
2012-06-24	10:07	7	28.1
2012-06-24	10:07	8	28.1
2012-06-24	10:07	9	28.1
2012-06-24	10:07	10	27.7
2012-06-24	10:07	11	25.5
2012-06-24	10:07	12	24.8
2012-06-24	10:07	13	23.8
2012-06-24	10:07	14	22.9
2012-06-24	10:08	15	21.8
2012-06-24	10:08	16	21.3
2012-06-24	10:08	17	20.3
2012-06-24	10:08	18	18.1
2012-06-24	10:08	19	16.7
2012-06-24	10:08	20	16.1
2012-06-24	10:08	21	15.8
2012-06-24	10:08	22	15.4
2012-06-24	10:08	23	15.3
2012-06-24	10:08	24	15.1
2012-06-24	10:08	25	15.0
2012-06-24	10:08	26	14.9
2012-06-24	10:08	27	14.8
2012-06-24	10:08	28	14.8
2012-06-24	10:08	29	14.8
2012-06-24	10:08	30	14.8
2012-06-24	10:08	31	14.8
2012-06-24	10:08	32	14.8
2012-06-24	10:08	33	14.8
2012-06-24	10:08	34	14.8
2012-06-24	10:08	35	14.8
2012-06-24	10:08	36	14.8
2012-06-24	10:08	37	14.8
2012-06-24	10:08	38	14.8
2012-07-01	07:56	0	28.1
2012-07-01	07:56	1	28.2
2012-07-01	07:58	2	28.2
2012-07-01	07:58	3	28.2
2012-07-01	07:58	4	28.1
2012-07-01	07:58	5	28.1
2012-07-01	07:59	6	28.1
2012-07-01	07:59	7	28.1
2012-07-01	07:59	8	28.1
2012-07-01	07:59	9	28.1
2012-07-01	07:59	10	27.9
2012-07-01	07:59	11	26.7
2012-07-01	07:59	12	26.0
2012-07-01	07:59	13	25.7
2012-07-01	07:59	14	25.2
2012-07-01	07:59	15	22.8
2012-07-01	07:59	16	19.4
2012-07-01	07:59	17	17.8
2012-07-01	07:59	18	16.4
2012-07-01	07:59	19	16.0
2012-07-01	07:59	20	15.8
2012-07-01	07:59	21	15.5
2012-07-01	07:59	22	15.4
2012-07-01	07:59	23	15.2
2012-07-01	08:00	24	15.1
2012-07-01	08:00	25	15.0
2012-07-01	08:00	26	14.9
2012-07-01	08:00	27	14.8
2012-07-01	08:00	28	14.8
2012-07-01	08:00	29	14.8
2012-07-01	08:00	30	14.8
2012-07-01	08:00	31	14.8
2012-07-01	08:00	32	14.8
2012-07-01	08:00	33	14.8
2012-07-01	08:00	34	14.8
2012-07-01	08:00	35	14.8
2012-07-01	08:00	36	14.8
2012-07-01	08:00	37	14.8
2012-07-01	08:00	38	14.8
2012-07-08	09:10	0	28.5
2012-07-08	09:12	1	28.5
2012-07-08	09:12	2	28.5
2012-07-08	09:12	3	28.4
2012-07-08	09:12	4	28.4
2012-07-08	09:12	5	28.4
2012-07-08	09:12	6	28.4
2012-07-08	09:12	7	28.4
2012-07-08	09:12	8	28.4
2012-07-08	09:12	9	28.3
2012-07-08	09:12	10	28.2
2012-07-08	09:12	11	27.7
2012-07-08	09:12	12	26.9
2012-07-08	09:12	13	25.0
2012-07-08	09:12	14	21.1
2012-07-08	09:12	15	19.8
2012-07-08	09:13	16	18.9
2012-07-08	09:13	17	17.6
2012-07-08	09:13	18	17.1
2012-07-08	09:13	19	16.9
2012-07-08	09:13	20	16.5
2012-07-08	09:13	21	16.2
2012-07-08	09:13	22	15.7
2012-07-08	09:13	23	15.4
2012-07-08	09:13	24	15.2
2012-07-08	09:13	25	15.1
2012-07-08	09:13	26	15.0
2012-07-08	09:13	27	14.9
2012-07-08	09:13	28	14.9
2012-07-08	09:13	29	14.8
2012-07-08	09:13	30	14.8
2012-07-08	09:13	31	14.8
2012-07-08	09:13	32	14.8
2012-07-08	09:13	33	14.8
2012-07-08	09:13	34	14.8
2012-07-08	09:13	35	14.8
2012-07-08	09:13	36	14.8
2012-07-08	09:13	37	14.8
2012-07-08	09:13	38	14.8
2012-07-15	11:54	0	30.4
2012-07-15	11:54	1	29.8
2012-07-15	11:54	2	29.1
2012-07-15	11:54	3	28.8
2012-07-15	11:54	4	28.8
2012-07-15	11:54	5	28.7
2012-07-15	11:54	6	28.7
2012-07-15	11:54	7	28.7
2012-07-15	11:54	8	28.7
2012-07-15	11:55	9	28.7
2012-07-15	11:55	10	28.6
2012-07-15	11:55	11	28.5
2012-07-15	11:55	12	28.2
2012-07-15	11:55	13	27.3
2012-07-15	11:55	14	25.4
2012-07-15	11:55	15	21.5
2012-07-15	11:55	16	18.6
2012-07-15	11:55	17	16.8
2012-07-15	11:55	18	15.8
2012-07-15	11:55	19	15.5
2012-07-15	11:55	20	15.3
2012-07-15	11:55	21	15.2
2012-07-15	11:55	22	15.1
2012-07-15	11:55	23	15.1
2012-07-15	11:55	24	15.0
2012-07-15	11:55	25	14.9
2012-07-15	11:55	26	14.8
2012-07-15	11:55	27	14.8
2012-07-15	11:55	28	14.8
2012-07-15	11:55	29	14.8
2012-07-15	11:55	30	14.8
2012-07-15	11:55	31	14.8
2012-07-15	11:55	32	14.8
2012-07-15	11:55	33	14.8
2012-07-15	11:55	34	14.8
2012-07-15	11:55	35	14.8
2012-07-15	11:55	36	14.8
2012-07-15	11:56	37	14.8
2012-07-15	11:56	38	14.8
2012-07-22	09:16	0	29.6
2012-07-22	09:16	1	30.0
2012-07-22	09:19	2	29.9
2012-07-22	09:19	3	29.9
2012-07-22	09:19	4	29.8
2012-07-22	09:19	5	29.8
2012-07-22	09:19	6	29.8
2012-07-22	09:19	7	29.8
2012-07-22	09:19	8	29.8
2012-07-22	09:19	9	29.8
2012-07-22	09:19	10	29.8
2012-07-22	09:19	11	29.8
2012-07-22	09:20	12	29.4
2012-07-22	09:20	13	28.2
2012-07-22	09:20	14	27.0
2012-07-22	09:20	15	25.4
2012-07-22	09:20	16	21.0
2012-07-22	09:20	17	18.4
2012-07-22	09:20	18	17.3
2012-07-22	09:20	19	16.5
2012-07-22	09:20	20	16.1
2012-07-22	09:20	21	15.7
2012-07-22	09:20	22	15.4
2012-07-22	09:20	23	15.2
2012-07-22	09:20	24	15.1
2012-07-22	09:20	25	15.0
2012-07-22	09:20	26	15.0
2012-07-22	09:20	27	14.9
2012-07-22	09:20	28	14.9
2012-07-22	09:20	29	14.9
2012-07-22	09:20	30	14.9
2012-07-22	09:20	31	14.9
2012-07-22	09:20	32	14.8
2012-07-22	09:20	33	14.8
2012-07-22	09:20	34	14.8
2012-07-22	09:20	35	14.8
2012-07-22	09:20	36	14.8
2012-07-22	09:20	37	14.8
2012-07-22	09:20	38	14.8
2012-07-29	09:41	0	29.9
2012-07-29	09:42	1	29.9
2012-07-29	09:42	2	29.9
